frames,l,e,f,t
1,r,i,g,h,t
2,160.7511628364586,160.7511628364586
3,160.7511628364586,160.7511628364586
4,150.44631636769256,150.44631636769256
5,155.64074527542738,155.64074527542738
6,161.44918524904952,161.44918524904952
7,144.03948280335513,151.14433878028348
8,141.54992988135598,149.34791970367723
9,163.04951809382297,163.04951809382297
10,163.97176074298625,163.97176074298625
11,161.79040214686722,161.79040214686722
12,160.2396783331558,160.2396783331558
13,133.42899058685614,141.9050720184776
14,150.73007283718636,159.42803338970563
15,167.92471141680647,167.92471141680647
16,132.17828556921438,141.88778629113463
17,152.63053675707607,161.75084377447695
18,164.76160022833614,164.76160022833614
19,162.41802705746045,162.41802705746045
20,163.39606092151354,163.39606092151354
21,164.38578988749254,164.38578988749254
22,164.38578988749254,164.38578988749254
23,165.69118114069386,165.69118114069386
24,165.69118114069386,165.69118114069386
25,143.5483122956531,153.24654540419417
26,158.3569629652254,158.3569629652254
27,156.0673836919085,156.0673836919085
28,137.77733126493837,148.50399352094905
29,164.56035446468073,164.56035446468073
30,170.39766666267747,170.39766666267747
31,170.02996800799636,170.02996800799636
32,170.02996800799636,170.02996800799636
33,142.08785955805814,151.08339124949467
34,169.0370890431469,169.0370890431469
35,156.74884456576632,166.04094479495936
36,137.13918932398715,146.79639438425136
37,161.9863360812466,161.9863360812466
38,133.82176486646773,144.25102957207767
39,141.4796780654928,151.44304134651046
40,166.68703896806363,166.68703896806363
41,161.9863360812466,161.9863360812466
42,146.7420734650879,156.7054367461056
43,137.3473800636422,147.8611102306871
44,152.99080438981008,162.34598617826242
45,171.03226085242207,171.03226085242207
46,168.57705824547915,168.57705824547915
47,156.1592971620997,156.1592971620997
48,140.8286358793229,151.59393261599752
49,164.98163936884933,164.98163936884933
50,142.51526020570444,153.23105011245522
51,168.89616656336392,168.89616656336392
52,161.04181659489382,171.17962044797895
53,143.37425902759907,154.6758185980528
54,151.19796975948432,162.0771150164959
55,154.03331641021936,164.9175822766874
56,153.70073250733557,164.54875125056878
57,167.01897006566927,167.01897006566927
58,172.42049022310974,172.42049022310974
59,169.5085229876684,169.5085229876684
60,158.2860649182236,168.6900675259798
61,150.0891576317244,161.05476084434048
62,166.40661364136474,166.40661364136474
63,169.5085229876684,169.5085229876684
64,166.40661364136474,166.40661364136474
65,152.91977907559203,163.2917399077782
66,165.99661589351385,165.99661589351385
67,163.49563861824498,163.49563861824498
68,166.20051460398062,166.20051460398062
69,165.99661589351385,165.99661589351385
70,163.90054904703075,163.90054904703075
71,167.01897006566927,167.01897006566927
72,170.11201118442222,170.11201118442222
73,163.90054904703075,163.90054904703075
74,169.5085229876684,169.5085229876684
75,164.31409407993362,164.31409407993362
76,170.11201118442222,170.11201118442222
77,154.62611242775426,164.50072462349917
78,164.31409407993362,164.31409407993362
79,169.69515353123398,169.69515353123398
80,154.62611242775426,164.9175822766874
81,159.86369657175186,169.69515353123398
82,164.9175822766874,164.9175822766874
83,156.07978324699263,165.51226249286808
84,170.7066914006029,170.7066914006029
85,171.1353766115892,171.1353766115892
86,157.53382851458431,167.55237647953987
87,152.12389475291155,161.99910180921742
88,159.64558670007773,170.2572524652755
89,152.99590929724036,163.01526746801142
90,158.98637714476507,169.6111421845304
91,155.09388124540004,164.97501660019043
92,157.26862536001008,167.55387012597842
93,161.10969458785618,171.13107157143554
94,164.37642477160455,175.42788179826996
95,158.02144321834916,168.146995832256
96,158.02144321834916,168.146995832256
97,160.74070835623283,170.8468674571762
98,164.04303386912272,174.28940686250036
99,164.04303386912272,174.8055710922652
100,159.47298489759785,169.69515353123398
101,160.00636697086716,170.2113177609988
102,160.77116508760258,170.73678020724395
103,160.38521335624793,171.24331123021193
104,161.43571555135517,171.24331123021193
105,158.2145770588564,168.6900675259798
106,160.9139907968485,171.7405620201212
107,161.43571555135517,171.7405620201212
108,161.82607797944345,172.27430103151738
109,164.39833846925166,174.44904514612745
110,164.39833846925166,175.5443971666737
111,163.14886274793994,172.81728399334966
112,161.7371100578059,172.36456704680944
113,162.14377674268576,172.36456704680944
114,163.66190052503327,173.8547958249466
115,160.267310500339,170.6931190262238
116,161.97332773110298,172.47432039530605
117,161.57842866446347,170.6931190262238
118,157.26750275980567,166.90922461857272
119,165.73767514816473,176.10629244490286
120,161.07996209459273,170.6931190262238
121,158.69010644734576,167.93621919290902
122,157.77321561435022,167.93621919290902
123,158.27168218422094,167.93621919290902
124,162.06972973834226,171.7096674986071
125,159.1825660620176,168.40292101836457
126,155.23736806092526,164.96956947656673
127,154.0804008096594,163.85807235381068
128,160.5744447721001,169.98064182922892
129,161.01014572336786,171.5766485930816
130,155.94401554771315,165.89464223566478
131,156.38028754919637,165.32360686255
132,162.4903063310072,173.02077412401744
133,159.27444113443946,169.84094400415322
134,159.74674821262616,169.26110289909454
135,156.8237557330788,166.4744833407234
136,156.8237557330788,167.063213902059
137,156.8237557330788,167.063213902059
138,157.30341680343713,166.90596078516862
139,152.03776779562563,161.86191784440268
140,152.98381027613473,162.14231909444243
141,159.77514056883192,169.23746277685754
142,157.74023405564776,167.6609127216738
143,158.65694697164864,167.4918991130453
144,158.64972906043548,168.086579329226
145,153.434948822922,163.07248693585296
146,152.969139740157,162.46256177363713
147,149.93141717813756,158.95903012885265
148,153.89330528092245,162.89727103094762
149,151.28460913191725,160.23626364690358
150,156.47212702250513,164.95867052681933
151,148.4479490307918,157.39960354577812
152,152.29858785470256,161.43687291325446
153,152.73530650916894,161.8504179461573
154,152.34257692821924,161.20221574261925
155,152.1859921440726,160.836439223372
156,152.22202722077608,161.03525061477364
157,152.65772817204382,161.44524836262457
158,151.87290356905194,160.58531977807604
159,149.03624346792648,157.74865967695058
160,153.273210989964,162.25532837494308
161,149.42257216605327,155.67837855712605
162,145.79985929960495,154.95000323367495
163,152.38952143185873,161.80945582301058
164,152.7469738623488,161.45513888203487
165,153.1886391188045,159.5689552910685
166,144.94057303311303,151.3216722405307
167,152.2592322671787,159.12807306976646
168,148.9305967907666,157.14337698005247
169,152.2592322671787,161.45513888203487
170,152.2592322671787,161.24134965215777
171,152.2592322671787,158.06151953229352
172,151.77902744413217,157.4552376167762
173,146.79962806714943,152.52556837372288
174,144.00289379618718,151.9443169876597
175,144.01490891499049,151.96673607717054
176,146.30993247402023,152.52556837372288
177,146.30993247402023,152.02052561151984
178,143.4998511294712,106.0735741647464
179,143.06045245135644,104.73401300942771
180,145.8364244152853,151.40204759851918
181,142.59464336859145,149.92902217000815
182,145.35509122014804,152.65012421993012
183,141.67059801581874,146.91067088845708
184,140.65315697767707,146.02827373104196
185,141.17437782219238,148.8102792682941
186,133.1523897340054,137.72631099390625
187,140.74703310259684,144.75572285681784
188,136.44782684283456,140.48241228258368
189,140.72413183751067,147.79696072559497
190,135.9516696081786,142.85856040847148
191,135.55685289362341,142.18053549772014
192,131.30861401354872,135.5456575934157
193,135.12268884783907,138.81407483429035
194,130.74616356388083,134.44374777291932
