frames,455,125
1,455,125
2,453,125
3,454,126
4,454,126
5,452,126
6,451,126
7,452,127
8,453,127
9,451,127
10,452,128
11,446,129
12,450,129
13,451,128
14,445,130
15,449,130
16,451,130
17,449,131
18,448,130
19,448,131
20,448,131
21,447,131
22,447,131
23,444,132
24,446,132
25,446,134
26,442,134
27,446,133
28,447,133
29,447,134
30,447,134
31,442,135
32,446,135
33,445,136
34,440,137
35,444,137
36,439,138
37,441,138
38,445,137
39,442,138
40,441,139
41,438,140
42,441,139
43,443,139
44,442,140
45,440,141
46,438,141
47,440,141
48,438,142
49,441,142
50,440,142
51,436,144
52,437,144
53,437,144
54,438,144
55,439,144
56,439,144
57,440,146
58,440,146
59,436,147
60,437,146
61,438,146
62,439,148
63,437,148
64,438,148
65,438,149
66,436,149
67,437,149
68,436,150
69,437,150
70,437,151
71,437,152
72,437,152
73,437,153
74,436,153
75,436,154
76,436,154
77,436,155
78,435,155
79,434,155
80,435,156
81,434,156
82,434,156
83,434,157
84,434,158
85,434,159
86,434,159
87,434,160
88,432,159
89,433,161
90,432,161
91,432,161
92,431,161
93,433,163
94,431,163
95,431,163
96,431,164
97,430,164
98,430,165
99,430,166
100,430,166
101,429,166
102,429,167
103,428,167
104,428,168
105,428,168
106,428,169
107,428,169
108,428,170
109,427,170
110,427,171
111,427,171
112,427,172
113,427,173
114,426,173
115,426,173
116,426,174
117,425,173
118,425,174
119,425,175
120,425,176
121,425,177
122,424,176
123,424,177
124,424,178
125,424,179
126,423,178
127,423,179
128,423,180
129,423,181
130,421,180
131,422,181
132,422,182
133,422,183
134,422,184
135,422,185
136,422,185
137,421,186
138,421,187
139,420,186
140,420,187
141,421,188
142,420,188
143,420,189
144,420,190
145,420,191
146,419,191
147,420,192
148,419,192
149,421,194
150,419,194
151,418,194
152,419,195
153,419,196
154,418,196
155,418,197
156,419,198
157,419,199
158,418,199
159,418,200
160,418,202
161,418,201
162,417,202
163,417,203
164,416,204
165,417,204
166,417,205
167,417,205
168,417,206
169,415,206
170,417,207
171,416,208
172,416,209
173,418,209
174,418,210
175,414,210
176,415,211
177,415,212
178,415,212
179,417,213
180,417,213
181,414,214
182,416,214
183,415,215
184,412,217
185,413,216
186,413,217
187,415,217
188,413,218
189,412,219
190,415,219
191,412,219
192,413,220
193,414,220
194,414,221
195,411,222
196,411,221
197,411,222
198,412,222
199,413,223
200,411,223
201,412,224
202,410,224
203,411,224
204,409,224
205,410,225
206,407,225
207,408,225
208,408,225
209,409,226
210,409,226
211,407,226
212,407,226
213,407,226
214,408,227
215,409,227
216,407,227
217,405,227
218,403,228
219,408,228
220,404,228
221,407,228
222,406,228
223,403,228
224,405,228
225,405,229
226,405,229
227,399,230
228,404,229
229,403,230
230,405,229
231,406,231
232,402,231
233,403,230
234,403,230
235,403,233
236,402,231
237,401,232
238,402,234
239,402,232
240,402,232
241,402,232
242,402,232
243,401,235
244,401,236
245,401,234
246,400,235
247,399,236
248,400,238
249,399,237
250,400,237
251,398,238
252,400,237
253,399,239
254,398,240
255,398,241
256,399,241
257,398,242
258,399,242
259,399,242
260,398,246
261,398,244
262,398,247
263,398,246
264,398,247
265,398,247
266,398,248
267,398,248
268,398,249
269,398,252
270,399,250
271,398,251
272,398,252
273,398,252
274,398,253
275,398,254
276,398,254
277,398,255
278,399,257
279,398,256
280,398,257
281,398,257
282,398,257
283,398,258
284,399,258
285,398,259
286,399,263
287,398,260
288,399,264
289,400,262
290,400,265
291,400,263
292,399,266
293,400,264
294,400,267
295,400,266
296,399,264
297,400,266
298,400,267
299,397,267
300,397,267
301,398,267
302,397,268
303,399,268
