frames,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,14.118921303056387,165.88107869694363,111.62319612790463,101.0035408517495,103.32985837632972,97.68398182973397,63.547958103422665,82.5685920288275,110.26891615413682,121.20051460398064,100.16300357855881,64.09349200048563,71.23513670710372,94.18491612511842,126.45471810469915,126.26468304859921,107.16958515751111,104.03624346792648,89.5787150958314,69.53081036751783,73.1683312417585
2,166.32869286780416,108.43494882292202,99.05414770692869,102.35535986508353,97.45929365010946,67.02620786012754,82.5685920288275,108.03193709069912,121.20051460398064,101.54669054592732,64.79887635452492,71.23513670710372,93.17983011986423,114.98123960621605,127.49886796283378,106.0735741647464,97.82371073188527,88.42825408518175,92.37887222352357,69.56251804525111,70.06271438191456
3,0.0,180.0,105.12400730831057,110.92450174492117,101.95187513002477,97.45929365010946,57.10524696695588,79.96602982632768,108.03193709069912,121.50690622625136,101.54669054592732,64.79887635452492,73.94001269283936,91.134421630977,114.77514056883193,124.38034472384487,105.20965789838473,92.99372386172826,93.28527647473842,71.92998751280864,73.27819837366276
4,5.194428907734806,174.8055710922652,111.89088746594722,98.13010235415598,105.29381898728592,97.25319461272534,64.5366549381284,82.20300888976539,108.03193709069912,121.20051460398064,101.54669054592732,66.03751102542182,69.07549825507883,91.134421630977,112.31347332576972,124.50852298766841,105.20965789838473,93.26558791639545,91.10881212775993,73.06310495140872,73.27819837366276
5,10.304846468766033,169.69515353123398,110.64107896468046,99.12566340446415,107.99869497302156,97.25319461272534,64.5366549381284,82.20300888976539,108.03193709069912,118.49563861824498,104.03624346792648,66.03751102542182,66.37062226934319,93.17983011986423,114.55045238920742,126.24296567315156,107.16958515751111,102.76556578105863,85.91438322002513,72.09908425603008,73.27819837366276
6,3.8140748342903543,176.18592516570965,108.43494882292202,94.4387163677047,115.68814343564736,104.75432664989155,93.65869224990658,59.34222603039358,82.20300888976539,107.43228860057937,118.49563861824498,105.94539590092286,64.09349200048563,69.07549825507883,88.78112476486871,111.97971527851689,125.91505639197183,109.86022471249512,104.03624346792648,88.19316135023946,92.28359108156705,73.39301942138299,73.27819837366276,4.810586194365647
7,5.856013585428958,174.14398641457106,103.48467658863026,88.78112476486871,114.55745248440938,101.33136748219084,93.65869224990658,69.7310838458632,83.47335123839555,107.43228860057937,115.76932762433871,106.82140989004083,61.60393907848646,72.5790298998633,88.78112476486871,123.11134196037203,125.75388725443676,109.07869453709739,105.25511870305779,88.09084756700362,72.18950361207797,71.77492488864554
8,10.304846468766033,169.69515353123398,120.96375653207352,108.43494882292202,101.33136748219084,93.65869224990658,69.59900126575083,83.47335123839555,107.43228860057937,115.76932762433871,103.17255342332689,64.09349200048563,71.23513670710372,84.75286109838356,124.93931020467703,127.77767734127852,106.0735741647464,105.94539590092286,88.09084756700362,72.18950361207797,71.77492488864554
9,10.304846468766033,169.69515353123398,110.64107896468046,100.0157804521097,103.66557354074963,98.84665168804115,69.59900126575083,86.1782272241312,112.37414364975272,115.3847979647542,102.13132106663251,62.83358390766379,70.47383495181539,84.75286109838356,124.93931020467703,127.77767734127852,111.02384639903813,103.57043438516149,92.28359108156705,72.18950361207797,71.77492488864554,6.2772984895975545
10,7.431407971172507,172.56859202882748,117.00130502697846,101.36264246790185,107.01591724834206,95.09211512449896,59.67804037257917,81.17141100153111,109.66926766401706,119.98163936884934,104.62087398863166,65.32313682966294,73.49563861824498,86.72101374114558,125.10070633979741,129.07541801801753,105.20965789838473,103.57043438516149,91.51853099091998,72.28420729362307,68.55944089689733
11,5.194428907734806,174.8055710922652,115.18469710363355,101.36264246790185,103.79948539601936,94.97910584399833,72.30387725148648,83.40839006496881,109.66926766401706,117.27676338311369,104.62087398863166,65.32313682966294,75.6432240465435,86.72101374114558,125.10070633979741,126.08507304285213,107.5924245621816,105.25511870305779,91.51853099091998,71.32329826780989,68.63532930220632
12,9.578422919460744,170.42157708053927,110.64107896468046,106.52579638992565,106.50436138175503,97.68398182973397,61.91501943601688,83.40839006496881,109.66926766401706,117.27676338311369,101.76828893202065,65.32313682966294,71.3212408209739,86.72101374114558,125.10070633979741,127.37068969901024,102.64215232788986,105.25511870305779,88.09084756700362,71.18655442359182,68.63532930220632
13,6.303627756289511,173.6963722437105,114.07549825507883,103.89998741203563,103.66557354074963,97.58037293812362,66.47293605257903,87.51044707800085,109.89058212996042,119.98163936884934,99.27873601002149,62.83358390766379,68.61636483523826,86.72101374114558,112.61986494804043,124.38034472384487,106.0735741647464,97.31215486529823,89.28828779396432,93.28527647473842,71.4661802147972,68.63532930220632
14,17.42986281766783,162.57013718233216,120.37912601136834,105.52411099675426,100.960697555014,94.87549695238796,65.90306673675055,72.30387725148648,86.11326605070447,115.26898767906086,119.98163936884934,99.27873601002149,62.83358390766379,68.61636483523826,86.72101374114558,112.61986494804043,127.2407389366721,105.70863782901574,99.07295341058251,90.181315152699,94.22340697665565,73.82492108209165,68.71450352106044
15,9.574227885091824,170.42577211490817,109.91846780889738,104.87030985080634,99.92096089317167,96.21253273604121,61.60393907848646,86.11326605070447,115.26898767906086,119.98163936884934,100.68300050132774,58.15269353520958,69.87415391412765,84.75286109838356,112.90210788431128,128.74423222960212,107.21607358779072,104.03624346792648,91.51853099091998,72.9265783324904,70.74339489346129
16,2.489552921999156,177.51044707800085,113.33143905219013,99.89120400680802,105.49927537650085,96.46745892779151,71.99583839408662,83.51953397957107,115.26898767906086,121.50690622625136,100.68300050132774,61.50436138175502,66.1247191460725,84.75286109838356,124.93931020467703,127.61650820374344,109.40703351886812,104.03624346792648,89.06080905426442,74.98756508808698,70.74339489346129,5.541204778039854
